,category,subcategory,subsubcategory,unit,name,year,co2,ch4,n2o,other,total,uncertainty,ef.unit,method,module,nacres.description.en,per1p5macro.ef.kg.co2e.per.euro,meso.ef.kg.co2e.per.euro,micro.ef.kg.co2e.per.euro,per1p5.uncertainty.attr.kg.co2e.per.euro,micro.code,micro.description,meso.code,meso.description,uncertainty.groupby
482,Achats,Services,EA14,euro,ASSURANCES DES ANIMAUX,2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,ANIMAL INSURANCE,0.07,,,0.04,,,,,EA31
483,Achats,Services,EA21,euro,ASSURANCE RESPONSABILITE CIVILE,2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,INSURANCE,0.07,,,0.04,,,,,EA31
484,Achats,Services,EA22,euro,ASSURANCES RAPATRIEMENT DES AGENTS EN MISSION,2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,REPATRIATION INSURANCE FOR STAFF ON MISSION,0.07,,,0.04,,,,,EA31
485,Achats,Services,EA23,euro,ASSURANCES COUVERTURE SANTE / MUTUELLE,2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,HEALTH INSURANCE / MUTUAL INSURANCE,0.07,,,0.04,,,,,EA31
486,Achats,Services,EA24,euro,AUTRES ASSURANCES,2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,OTHER INSURANCE,0.07,,,0.04,,,,,EA31
487,Achats,Services,EA31,euro,SERVICES DE CONSEIL ET AUDIT EN ASSURANCE,2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,INSURANCE CONSULTANCY AND AUDITING SERVICES,0.07,,,0.04,,,,,EA31
488,Achats,Services,EB01,euro,ETUDES DE MARCHES DANS LE DOMAINE DE LA VALORISATION DE LA RECHERCHE,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,MARKET STUDIES IN THE FIELD OF RESEARCH DEVELOPMENT,0.09,,,0.02,,,,,EB04
489,Achats,Services,EB02,euro,ASSISTANCE A MAITRISE D'OUVRAGE (HORS BATIMENTS ET SI - TELECOM),2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,PROJECT MANAGEMENT ASSISTANCE (EXCLUDING BUILDINGS AND TELECOMMUNICATIONS),0.11,,,0.05,,,,,EB02
490,Achats,Services,EB03,euro,CONSEIL EN SECURITE (HORS CHANTIER) ET PROTECTION DES BIENS ET DES PERSONNES,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,SAFETY CONSULTANCY (EXCLUDING CONSTRUCTION SITES) AND PROTECTION OF GOODS AND PEOPLE,0.09,,,0.02,,,,,EB04
491,Achats,Services,EB04,euro,AUTRES MISSIONS D'ETUDES ET DE CONSEIL (HORS B_x001A_TIMENT ET INFORMATIQUE),2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,OTHER STUDIES AND CONSULTANCY SERVICES (EXCLUDING BUILDING AND IT),0.09,,,0.02,,,,,EB04
492,Achats,Services,EB11,euro,AUDIT ORGANISATIONNEL,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,ORGANISATIONAL AUDIT,0.09,,,0.02,,,,,EB04
493,Achats,Services,EB12,euro,AUDIT FICIER,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,FICER AUDIT,0.09,,,0.02,,,,,EB04
494,Achats,Services,EB13,euro,CERTIFICATION LEGALE DES COMPTES,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,LEGAL CERTIFICATION OF ACCOUNTS,0.09,,,0.02,,,,,EB04
495,Achats,Services,EB14,euro,"AUDIT ENERGERTIQUE (ENVIRONNEMENTAL, BILAN CARBONE,_x001A_)",2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,"ENERGY AUDIT (ENVIRONMENTAL, CARBON FOOTPRINT,...)",0.09,,,0.02,,,,,EB04
496,Achats,Services,EB15,euro,AUDIT HYGIENE ET SECURITE,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,HYGIENE AND SAFETY AUDIT,0.09,,,0.02,,,,,EB04
497,Achats,Services,EB16,euro,AUTRES SERVICES D'AUDIT ET D'ACCREDITATION,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,OTHER AUDIT AND ACCREDITATION SERVICES,0.09,,,0.02,,,,,EB04
498,Achats,Services,EB21,euro,ENQUETES,2019,0.0,0.0,0.0,0.0,0.15,0.12,kg eCO2/euro,macro,purchases,SURVEYS,0.15,,,0.06,,,,,EB23
499,Achats,Services,EB22,euro,SONDAGES,2019,0.0,0.0,0.0,0.0,0.15,0.12,kg eCO2/euro,macro,purchases,SURVEYS,0.15,,,0.06,,,,,EB23
500,Achats,Services,EB23,euro,PRESTATION DE SERVICE DE VOTES (URNE OU ELECTRONIQUE),2019,0.0,0.0,0.0,0.0,0.15,0.12,kg eCO2/euro,macro,purchases,VOTING SERVICES (BALLOT BOX OR ELECTRONIC),0.15,,,0.06,,,,,EB23
501,Achats,Services,EB31,euro,SERVICES BANCAIRES,2019,0.0,0.0,0.0,0.0,0.08,0.064,kg eCO2/euro,macro,purchases,BANKING SERVICES,0.08,,,0.03,,,,,XD53
502,Achats,Services,EB32,euro,INTERMEDIATION FICIERE ET ACTIVITES DE CONSEIL,2019,0.0,0.0,0.0,0.0,0.08,0.064,kg eCO2/euro,macro,purchases,FINANCIAL INTERMEDIATION AND ADVISORY SERVICES,0.08,,,0.03,,,,,XD53
503,Achats,Services,EB33,euro,AUTRES SERVICES FICIERS ET COMPTABLES,2019,0.0,0.0,0.0,0.0,0.08,0.064,kg eCO2/euro,macro,purchases,OTHER FINANCIAL AND ACCOUNTING SERVICES,0.08,,,0.03,,,,,XD53
504,Achats,Services,EB41,euro,SERVICES D'ADMINISTRATION D'IMMEUBLES ET FRAIS D'AGENCES IMMOBILIERES,2019,0.0,0.0,0.0,0.0,0.26,0.208,kg eCO2/euro,macro,purchases,REAL ESTATE MANAGEMENT SERVICES AND REAL ESTATE AGENCY FEES,0.26,,,0.18,,,,,EB41
505,Achats,Services,EB51,euro,SERVICES DE TRADUCTION,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,TRANSLATION SERVICES,0.11,,,0.05,,,,,EB56
506,Achats,Services,EB52,euro,SERVICES D'INTERPRETARIAT,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,INTERPRETING SERVICES,0.11,,,0.05,,,,,EB56
507,Achats,Services,EB53,euro,SERVICES DE TRANSCRIPTION,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,TRANSCRIPTION SERVICES,0.11,,,0.05,,,,,EB56
508,Achats,Services,EB54,euro,SERVICES DE SONORISATION,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,PUBLIC ADDRESS SERVICES,0.11,,,0.05,,,,,EB56
509,Achats,Services,EB55,euro,SERVICES DE SOUS-TITRAGE,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,SUBTITLING SERVICES,0.11,,,0.05,,,,,EB56
510,Achats,Services,EB56,euro,SERVICES DE REVISION DE TEXTES,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,TEXT REVISION SERVICES,0.11,,,0.05,,,,,EB56
511,Achats,Services,EB61,euro,SERVICES DE CONSEILS JURIDIQUES,2019,0.0,0.0,0.0,0.0,0.08,0.064,kg eCO2/euro,macro,purchases,LEGAL ADVICE SERVICES,0.08,,,0.03,,,,,XD44
512,Achats,Services,EB62,euro,SERVICES D'ETABLISSEMENT D'ACTES AUTHENTIQUES ET DES AUXILIAIRES DE JUSTICE,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,AUTHENTICATION AND COURT OFFICER SERVICES,0.09,,,0.05,,,,,EB63
513,Achats,Services,EB63,euro,SERVICES DE REPRESENTATION JURIDIQUE,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,LEGAL REPRESENTATION SERVICES,0.09,,,0.05,,,,,EB63
514,Achats,Services,EC01,euro,FORMATIONS D'ACCOMPAGNEMENT TECHNIQUES ET METIERS SCIENTIFIQUES,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,TECHNICAL AND SCIENTIFIC TRAINING COURSES,0.14,,,0.02,,,,,EC08
515,Achats,Services,EC02,euro,FORMATIONS D'ACCOMPAGNEMENT EN LANGUES,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,LANGUAGE TRAINING AND COACHING,0.14,,,0.02,,,,,EC08
516,Achats,Services,EC03,euro,FORMATIONS D'ACCOMPAGNEMENT EN BUREAUTIQUE,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,ACCOMPANYING COURSES IN OFFICE AUTOMATION,0.14,,,0.02,,,,,EC08
517,Achats,Services,EC04,euro,FORMATIONS D'ACCOMPAGNEMENT EN PREVENTION ET SECURITE,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,TRAINING COURSES IN PREVENTION AND SAFETY,0.14,,,0.02,,,,,EC08
518,Achats,Services,EC05,euro,"FORMATIONS D'ACCOMPAGNEMENT EN METHODES DE TRAVAIL (MANAGEMENT, SAVOIR ETRE,_x001A_)",2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,"COACHING IN WORKING METHODS (MANAGEMENT, INTERPERSONAL SKILLS, ETC.)",0.14,,,0.02,,,,,EC08
519,Achats,Services,EC06,euro,FORMATIONS D'ACCOMPAGNEMENT DES FONCTIONS SUPPORT ET SOUTIEN,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,SUPPORT TRAINING FOR SUPPORT FUNCTIONS AND SUPPORT,0.14,,,0.02,,,,,EC08
520,Achats,Services,EC07,euro,AUTRES FORMATIONS D'ACCOMPAGNEMENT,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,OTHER COACHING COURSES,0.14,,,0.02,,,,,EC08
521,Achats,Services,EC08,euro,TESTS PROFESSIONNELS,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,PROFESSIONAL TESTS,0.14,,,0.02,,,,,EC08
522,Achats,Services,EC11,euro,"FORMATIONS D'APPRENTISSAGE DE LA CONDUITE (AUTOMOBILE, BATEAU, AVION,_x001A_)",2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,"TRAINING COURSES IN DRIVING SKILLS (CAR, BOAT, PLANE, ETC.)",0.14,,,0.03,,,,,EE21
523,Achats,Services,EC12,euro,PREPARATIONS AUX CONCOURS,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,PREPARATION FOR COMPETITIVE EXAMINATIONS,0.14,,,0.03,,,,,EE21
524,Achats,Services,EC13,euro,PREPARATIONS AUX EXAMENS PROFESSIONNELS,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,PREPARATION FOR PROFESSIONAL EXAMS,0.14,,,0.03,,,,,EE21
525,Achats,Services,EC14,euro,FORMATIONS D'INSERTION PROFESSIONNELLE,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,TRAINING FOR PROFESSIONAL INTEGRATION,0.14,,,0.03,,,,,EE21
526,Achats,Services,EC15,euro,AUTRES FORMATIONS PREPARATOIRES,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,OTHER PREPARATORY COURSES,0.14,,,0.03,,,,,EE21
527,Achats,Services,EC21,euro,"BILANS DE COMPETENCES, VAE, QUALIFICATION, INSERTION PROFESSIONNELLE",2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,"SKILLS ASSESSMENT, VOCATIONAL TRAINING, QUALIFICATION, PROFESSIONAL INTEGRATION",0.07,,,0.04,,,,,EC23
528,Achats,Services,EC22,euro,AUDITS D'UNITES OU DE SERVICES,2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,AUDITS OF UNITS OR SERVICES,0.07,,,0.04,,,,,EC23
529,Achats,Services,EC23,euro,"ASSISTANCE, CONSEIL ET SERVICES EN RECRUTEMENT",2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,"ASSISTANCE, ADVICE AND SERVICES IN RECRUITMENT",0.07,,,0.04,,,,,EC23
530,Achats,Services,EC24,euro,"PSYCHOLOGUES, GRAPHOLOGUES",2019,0.0,0.0,0.0,0.0,0.07,0.056,kg eCO2/euro,macro,purchases,"PSYCHOLOGISTS, GRAPHOLOGISTS",0.07,,,0.04,,,,,EC23
531,Achats,Services,EC25,euro,ORGANISATION DE CONCOURS,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,ORGANISATION OF COMPETITIONS,0.09,,,0.07,,,,,EC23
532,Achats,Services,EC26,euro,SERVICES D'AGENCES INTERIM,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,INTERIM AGENCY SERVICES,0.09,,,0.07,,,,,EC23
533,Achats,Services,EC27,euro,AUTRES SERVICES DE GESTION DES RESSOURCES HUMAINES,2019,0.0,0.0,0.0,0.0,0.09,0.072,kg eCO2/euro,macro,purchases,OTHER HUMAN RESOURCES MANAGEMENT SERVICES,0.09,,,0.07,,,,,EC23
534,Achats,Services,EC31,euro,SERVICES SOCIAUX DE CONSEIL EN ECONOMIE SOCIALE ET FAMILIALE,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,SOCIAL SERVICES OF SOCIAL AND FAMILY ECONOMY COUNSELLING,0.23,,,0.12,,,,,EC36
535,Achats,Services,EC32,euro,SERVICES SOCIAUX D'HEBERGEMENT,2019,0.0,0.0,0.0,0.0,0.3,0.24,kg eCO2/euro,macro,purchases,SOCIAL HOUSING SERVICES,0.3,,,0.06,,,,,EC32
536,Achats,Services,EC33,euro,SERVICES SOCIAUX DE REINSERTION,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,SOCIAL REHABILITATION SERVICES,0.23,,,0.12,,,,,EC36
537,Achats,Services,EC34,euro,SERVICES SOCIAUX DE SOIN ET D'AIDE A DOMICILE,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,SOCIAL SERVICES FOR HOME CARE AND ASSISTANCE,0.23,,,0.12,,,,,EC36
538,Achats,Services,EC35,euro,SERVICES SOCIAUX : ASSISTANTES SOCIALES INTER-ENTREPRISES,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,SOCIAL SERVICES: INTER-COMPANY SOCIAL WORKERS,0.23,,,0.12,,,,,EC36
539,Achats,Services,EC36,euro,AUTRES SERVICES SOCIAUX,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,OTHER SOCIAL SERVICES,0.23,,,0.12,,,,,EC36
540,Achats,Services,EC41,euro,MEDECINE DE PREVENTION : PRESTATAIRES MEDICAUX,2019,0.0,0.0,0.0,0.0,0.13,0.104,kg eCO2/euro,macro,purchases,PREVENTIVE MEDICINE: MEDICAL PROVIDERS,0.13,,,0.04,,,,,EC42
541,Achats,Services,EC42,euro,MEDECINE DE PREVENTION : FOURNITURES MEDICALES ET DE SOIN,2019,0.0,0.0,0.0,0.0,0.13,0.104,kg eCO2/euro,macro,purchases,PREVENTIVE MEDICINE : MEDICAL AND CARE SUPPLIES,0.13,,,0.04,,,,,EC42
542,Achats,Services,ED01,euro,SERVICES DE DEPOT DE BREVET D'INVENTION ET DE LOGICIELS APP,2019,0.0,0.0,0.0,0.0,0.1,0.08,kg eCO2/euro,macro,purchases,PATENT AND SOFTWARE REGISTRATION SERVICES APP,0.1,,,0.06,,,,,ED11
543,Achats,Services,ED02,euro,"SERVICES DE PROPRIETE INTELLECTUELLE : BREVET D'INVENTION, GESTION DES ANNUITES",2019,0.0,0.0,0.0,0.0,0.1,0.08,kg eCO2/euro,macro,purchases,"INTELLECTUAL PROPERTY SERVICES: PATENT, ANNUITY MANAGEMENT",0.1,,,0.06,,,,,ED11
544,Achats,Services,ED11,euro,AUTRES SERVICES DE PROPRIETE INTELLECTUELLE (HORS BREVETS D'INVENTION),2019,0.0,0.0,0.0,0.0,0.1,0.08,kg eCO2/euro,macro,purchases,OTHER INTELLECTUAL PROPERTY SERVICES (EXCLUDING PATENTS),0.1,,,0.06,,,,,ED11
545,Achats,Services,EE01,euro,SERVICES DE FORMATION EN PRESENTIEL,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,FACE-TO-FACE TRAINING SERVICES,0.14,,,0.03,,,,,EE21
546,Achats,Services,EE02,euro,SERVICES DE FORMATION EN LIGNE,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,E-LEARNING SERVICES,0.14,,,0.03,,,,,EE21
547,Achats,Services,EE11,euro,CERTIFICATION DIPLOMATION EN PRESENTIEL,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,CERTIFICATION OF DIPLOMAS IN THE CLASSROOM,0.14,,,0.03,,,,,EE21
548,Achats,Services,EE12,euro,CERTIFICATION DIPLOMATION EN LIGNE,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,CERTIFICATION OF ONLINE DIPLOMAS,0.14,,,0.03,,,,,EE21
549,Achats,Services,EE21,euro,ASSISTANCE A LA CONCEPTION DE COURS EN LIGNE,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,ASSISTANCE IN DESIGNING ONLINE COURSES,0.14,,,0.03,,,,,EE21
550,Achats,Transport / Hébergement,FA01,euro,FOURNITURES D'EMBALLAGE ET DE TRANSPORT DE MARCHANDISES ORDINAIRES,2019,0.0,0.0,0.0,0.0,0.71,0.568,kg eCO2/euro,macro,purchases,PACKING AND TRANSPORT SUPPLIES FOR ORDINARY GOODS,0.71,,,0.16,,,,,FA02
551,Achats,Transport / Hébergement,FA02,euro,FOURNITURES D'EMBALLAGE POUR LE TRANSPORT DE MARCHANDISES SPECIFIQUES,2019,0.0,0.0,0.0,0.0,0.71,0.568,kg eCO2/euro,macro,purchases,PACKAGING SUPPLIES FOR THE TRANSPORT OF SPECIFIC GOODS,0.71,,,0.16,,,,,FA02
552,Achats,Transport / Hébergement,FA03,euro,EQUIPEMENTS POUR LE DEPLACEMENT DE MARCHANDISES ET ACCESSOIRES,2019,0.0,0.0,0.0,0.0,0.49,0.392,kg eCO2/euro,macro,purchases,EQUIPMENT FOR THE MOVEMENT OF GOODS AND ACCESSORIES,0.49,,,0.25,,,,,FA03
553,Achats,Transport / Hébergement,FA11,euro,EQUIPEMENTS DE PESEE DU COURRIER ET D'HORODATAGE,2019,0.0,0.0,0.0,0.0,0.32,0.256,kg eCO2/euro,macro,purchases,MAIL WEIGHING AND TIME STAMPING EQUIPMENT,0.32,,,0.09,,,,,FA11
554,Achats,Transport / Hébergement,FB01,euro,COURRIER : COURRIERS ET AFFRANCHISSEMENT ORDINAIRE,2019,0.0,0.0,0.0,0.0,0.18,0.144,kg eCO2/euro,macro,purchases,MAIL: ORDINARY MAIL AND POSTAGE,0.18,,,0.05,,,,,FC06
555,Achats,Transport / Hébergement,FB02,euro,COURRIER : SERVICES DE COURSIERS ET COURRIERS EXPRESS,2019,0.0,0.0,0.0,0.0,0.27,0.216,kg eCO2/euro,macro,purchases,MAIL: COURIER AND EXPRESS SERVICES,0.27,,,0.23,,,,,FB02
556,Achats,Transport / Hébergement,FB11,euro,SERVICES DE DISTRIBUTION ET ROUTAGE,2019,0.0,0.0,0.0,0.0,0.18,0.144,kg eCO2/euro,macro,purchases,DISTRIBUTION AND ROUTING SERVICES,0.18,,,0.05,,,,,FC06
557,Achats,Services,FB12,euro,"SERVICES DE BOITES POSTALES, DE POSTE RESTANTE OU DE REEXPEDITION",2019,0.0,0.0,0.0,0.0,0.18,0.144,kg eCO2/euro,macro,purchases,"POST OFFICE BOX, REMITTANCE OR RE-MAILING SERVICES",0.18,,,0.05,,,,,FC06
558,Achats,Transport / Hébergement,FC01,euro,TRANSPORTS ROUTIERS ET URBAINS DE MARCHANDISES (EN AFFRETEMENT),2019,0.0,0.0,0.0,0.0,0.87,0.6960000000000001,kg eCO2/euro,macro,purchases,ROAD AND URBAN FREIGHT TRANSPORT (ON CHARTER),0.87,,,0.64,,,,,FC01
559,Achats,Transport / Hébergement,FC02,euro,TRANSPORTS AERIENS DE MARCHANDISES,2019,0.0,0.0,0.0,0.0,1.2,0.96,kg eCO2/euro,macro,purchases,AIR FREIGHT TRANSPORT,1.2,,,0.1,,,,,FC02
560,Achats,Transport / Hébergement,FC03,euro,TRANSPORTS MARITIMES ET FLUVIAUX EN CONTENEURS,2019,0.0,0.0,0.0,0.0,0.9,0.7200000000000001,kg eCO2/euro,macro,purchases,MARITIME AND INLAND WATERWAY CONTAINER TRANSPORT,0.9,,,0.33,,,,,FC03
561,Achats,Transport / Hébergement,FC04,euro,TRANSPORTS FERROVIAIRES DE MARCHANDISES,2019,0.0,0.0,0.0,0.0,0.73,0.584,kg eCO2/euro,macro,purchases,RAIL FREIGHT TRANSPORT,0.73,,,0.15,,,,,FC04
562,Achats,Transport / Hébergement,FC05,euro,"SERVICES DES GARES, AEROPORTS, PORTS FLUVIAUX ET MARITIMES,_x001A_",2019,0.0,0.0,0.0,0.0,0.18,0.144,kg eCO2/euro,macro,purchases,"SERVICES OF RAILWAY STATIONS, AIRPORTS, RIVER AND SEA PORTS,...",0.18,,,0.01,,,,,UA37
563,Achats,Transport / Hébergement,FC06,euro,TRANSPORTS ADMINISTRATIFS DE DOCUMENT,2019,0.0,0.0,0.0,0.0,0.18,0.144,kg eCO2/euro,macro,purchases,ADMINISTRATIVE DOCUMENT TRANSPORT,0.18,,,0.05,,,,,FC06
564,Achats,Transport / Hébergement,FC11,euro,TRANSPORTS SPECIALISES D'ANIMAUX DE LABORATOIRE,2019,0.0,0.0,0.0,0.0,0.69,0.5519999999999999,kg eCO2/euro,macro,purchases,SPECIALISED TRANSPORT OF LABORATORY ANIMALS,0.69,,,0.56,,,,,FC15
565,Achats,Transport / Hébergement,FC12,euro,TRANSPORTS SPECIALISES DE PRODUITS BIOLOGIQUES UN3373,2019,0.0,0.0,0.0,0.0,0.69,0.5519999999999999,kg eCO2/euro,macro,purchases,SPECIALISED TRANSPORT OF BIOLOGICAL PRODUCTS UN3373,0.69,,,0.56,,,,,FC15
566,Achats,Transport / Hébergement,FC13,euro,TRANSPORTS DE MARCHANDISES DANGEREUSES,2019,0.0,0.0,0.0,0.0,0.69,0.5519999999999999,kg eCO2/euro,macro,purchases,TRANSPORT OF DANGEROUS GOODS,0.69,,,0.56,,,,,FC15
567,Achats,Transport / Hébergement,FC14,euro,TRANSPORTS DE PRODUITS INFECTIEUX (CLASSE 6.2),2019,0.0,0.0,0.0,0.0,0.69,0.5519999999999999,kg eCO2/euro,macro,purchases,TRANSPORT OF INFECTIOUS PRODUCTS (CLASS 6.2),0.69,,,0.56,,,,,FC15
568,Achats,Transport / Hébergement,FC15,euro,AUTRES SERVICES DE TRANSPORT/EXPEDITION SPECIALISES,2019,0.0,0.0,0.0,0.0,0.69,0.5519999999999999,kg eCO2/euro,macro,purchases,OTHER SPECIALISED TRANSPORT/SHIPPING SERVICES,0.69,,,0.56,,,,,FC15
569,Achats,Transport / Hébergement,FD01,euro,SERVICES DE DEMENAGEMENT COURANTS,2019,0.0,0.0,0.0,0.0,0.41,0.328,kg eCO2/euro,macro,purchases,ROUTINE REMOVAL SERVICES,0.41,,,0.28,,,,,FD12
570,Achats,Transport / Hébergement,FD02,euro,SERVICES DE DEMONTAGE ET DE DEMENAGEMENT D'INSTRUMENTS,2019,0.0,0.0,0.0,0.0,0.41,0.328,kg eCO2/euro,macro,purchases,INSTRUMENT DISMANTLING AND REMOVAL SERVICES,0.41,,,0.28,,,,,FD12
571,Achats,Transport / Hébergement,FD03,euro,OPERATIONS DE MANUTENTION MECANIQUE DE MATERIEL,2019,0.0,0.0,0.0,0.0,0.41,0.328,kg eCO2/euro,macro,purchases,MECHANICAL MATERIAL HANDLING OPERATIONS,0.41,,,0.28,,,,,FD12
572,Achats,Transport / Hébergement,FD04,euro,SERVICES DE LOCATION DE VEHICULES POUR TRANSPORT DE MARCHANDISES,2019,0.0,0.0,0.0,0.0,0.52,0.416,kg eCO2/euro,macro,purchases,FREIGHT VEHICLE RENTAL SERVICES,0.52,,,0.15,,,,,FD04
573,Achats,Transport / Hébergement,FD11,euro,SERVICES DE GARDE-MEUBLES,2019,0.0,0.0,0.0,0.0,0.41,0.328,kg eCO2/euro,macro,purchases,FURNITURE STORAGE SERVICES,0.41,,,0.28,,,,,FD12
574,Achats,Transport / Hébergement,FD12,euro,SERVICES D'ENTREPOT GARDIENNAGE DE MATERIEL,2019,0.0,0.0,0.0,0.0,0.41,0.328,kg eCO2/euro,macro,purchases,WAREHOUSE SERVICES EQUIPMENT STORAGE,0.41,,,0.28,,,,,FD12
575,Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA01,euro,ACETYLENE DE QUALITE INDUSTRIELLE EN BOUTEILLE,2019,0.0,0.0,0.0,0.0,0.67,0.536,kg eCO2/euro,micro,purchases,INDUSTRIAL QUALITY ACETYLENE IN CYLINDERS,2.1,,0.67,0.53,mGA01,acetylen (ACV),,,GA55
576,Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA02,euro,AIR SYNTHETIQUE DE QUALITE INDUSTRIELLE EN BOUTEILLE,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,micro,purchases,INDUSTRIAL GRADE SYNTHETIC AIR IN CYLINDERS,2.1,,0.22,0.17,mGA02,nitrogen + oxygen (ACV),,,GA55
577,Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA03,euro,ARGON DE QUALITE INDUSTRIELLE EN BOUTEILLE,2019,0.0,0.0,0.0,0.0,0.39,0.3120000000000001,kg eCO2/euro,micro,purchases,INDUSTRIAL GRADE ARGON IN CYLINDERS,2.1,,0.39,0.31,mGA03,argon (ACV),,,GA55
578,Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA04,euro,AZOTE GAZEUX DE QUALITE INDUSTRIELLE EN BOUTEILLE,2019,0.0,0.0,0.0,0.0,0.17,0.136,kg eCO2/euro,micro,purchases,INDUSTRIAL GRADE NITROGEN GAS IN CYLINDERS,2.1,,0.17,0.14,mGA04,nitrogen (ACV),,,GA55
579,Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA05,euro,DIOXYDE DE CARBONE DE QUALITE INDUSTRIELLE EN BOUTEILLE,2019,0.0,0.0,0.0,0.0,0.47,0.376,kg eCO2/euro,micro,purchases,INDUSTRIAL GRADE CARBON DIOXIDE IN CYLINDERS,2.1,,0.47,0.38,mGA05,carbon dioxyde (ACV),,,GA55
