category	subcategory	subsubcategory	unit	name	year	co2	ch4	n2o	other	total	uncertainty	ef.unit	method	module	nacres.description.en	per1p5macro.ef.kg.co2e.per.euro	meso.ef.kg.co2e.per.euro	micro.ef.kg.co2e.per.euro	per1p5.uncertainty.attr.kg.co2e.per.euro	micro.code	micro.description	meso.code	meso.description	uncertainty.groupby
	Transport / Hébergement	FA02	euro	FOURNITURES D'EMBALLAGE POUR LE TRANSPORT DE MARCHANDISES SPECIFIQUES	2019	0.0	0.0	0.0	0.0	0.71	0.568	kg eCO2/euro	macro	purchases	PACKAGING SUPPLIES FOR THE TRANSPORT OF SPECIFIC GOODS	0.71			0.16					FA02
	Transport / Hébergement	FA03	euro	EQUIPEMENTS POUR LE DEPLACEMENT DE MARCHANDISES ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.49	0.392	kg eCO2/euro	macro	purchases	EQUIPMENT FOR THE MOVEMENT OF GOODS AND ACCESSORIES	0.49			0.25					FA03
	Transport / Hébergement	FA11	euro	EQUIPEMENTS DE PESEE DU COURRIER ET D'HORODATAGE	2019	0.0	0.0	0.0	0.0	0.32	0.256	kg eCO2/euro	macro	purchases	MAIL WEIGHING AND TIME STAMPING EQUIPMENT	0.32			0.09					FA11
	Transport / Hébergement	FB01	euro	COURRIER : COURRIERS ET AFFRANCHISSEMENT ORDINAIRE	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	macro	purchases	MAIL: ORDINARY MAIL AND POSTAGE	0.18			0.05					FC06
	Transport / Hébergement	FB02	euro	COURRIER : SERVICES DE COURSIERS ET COURRIERS EXPRESS	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	MAIL: COURIER AND EXPRESS SERVICES	0.27			0.23					FB02
	Transport / Hébergement	FB11	euro	SERVICES DE DISTRIBUTION ET ROUTAGE	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	macro	purchases	DISTRIBUTION AND ROUTING SERVICES	0.18			0.05					FC06
	Services	FB12	euro	SERVICES DE BOITES POSTALES, DE POSTE RESTANTE OU DE REEXPEDITION	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	macro	purchases	POST OFFICE BOX, REMITTANCE OR RE-MAILING SERVICES	0.18			0.05					FC06
	Transport / Hébergement	FC01	euro	TRANSPORTS ROUTIERS ET URBAINS DE MARCHANDISES (EN AFFRETEMENT)	2019	0.0	0.0	0.0	0.0	0.87	0.6960000000000001	kg eCO2/euro	macro	purchases	ROAD AND URBAN FREIGHT TRANSPORT (ON CHARTER)	0.87			0.64					FC01
	Transport / Hébergement	FC02	euro	TRANSPORTS AERIENS DE MARCHANDISES	2019	0.0	0.0	0.0	0.0	1.2	0.96	kg eCO2/euro	macro	purchases	AIR FREIGHT TRANSPORT	1.2			0.1					FC02
	Transport / Hébergement	FC03	euro	TRANSPORTS MARITIMES ET FLUVIAUX EN CONTENEURS	2019	0.0	0.0	0.0	0.0	0.9	0.7200000000000001	kg eCO2/euro	macro	purchases	MARITIME AND INLAND WATERWAY CONTAINER TRANSPORT	0.9			0.33					FC03
	Transport / Hébergement	FC04	euro	TRANSPORTS FERROVIAIRES DE MARCHANDISES	2019	0.0	0.0	0.0	0.0	0.73	0.584	kg eCO2/euro	macro	purchases	RAIL FREIGHT TRANSPORT	0.73			0.15					FC04
	Transport / Hébergement	FC05	euro	SERVICES DES GARES, AEROPORTS, PORTS FLUVIAUX ET MARITIMES,_x001A_	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	macro	purchases	SERVICES OF RAILWAY STATIONS, AIRPORTS, RIVER AND SEA PORTS,...	0.18			0.01					UA37
	Transport / Hébergement	FC06	euro	TRANSPORTS ADMINISTRATIFS DE DOCUMENT	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	macro	purchases	ADMINISTRATIVE DOCUMENT TRANSPORT	0.18			0.05					FC06
	Transport / Hébergement	FC11	euro	TRANSPORTS SPECIALISES D'ANIMAUX DE LABORATOIRE	2019	0.0	0.0	0.0	0.0	0.69	0.5519999999999999	kg eCO2/euro	macro	purchases	SPECIALISED TRANSPORT OF LABORATORY ANIMALS	0.69			0.56					FC15
	Transport / Hébergement	FC12	euro	TRANSPORTS SPECIALISES DE PRODUITS BIOLOGIQUES UN3373	2019	0.0	0.0	0.0	0.0	0.69	0.5519999999999999	kg eCO2/euro	macro	purchases	SPECIALISED TRANSPORT OF BIOLOGICAL PRODUCTS UN3373	0.69			0.56					FC15
	Transport / Hébergement	FC13	euro	TRANSPORTS DE MARCHANDISES DANGEREUSES	2019	0.0	0.0	0.0	0.0	0.69	0.5519999999999999	kg eCO2/euro	macro	purchases	TRANSPORT OF DANGEROUS GOODS	0.69			0.56					FC15
	Transport / Hébergement	FC14	euro	TRANSPORTS DE PRODUITS INFECTIEUX (CLASSE 6.2)	2019	0.0	0.0	0.0	0.0	0.69	0.5519999999999999	kg eCO2/euro	macro	purchases	TRANSPORT OF INFECTIOUS PRODUCTS (CLASS 6.2)	0.69			0.56					FC15
	Transport / Hébergement	FC15	euro	AUTRES SERVICES DE TRANSPORT/EXPEDITION SPECIALISES	2019	0.0	0.0	0.0	0.0	0.69	0.5519999999999999	kg eCO2/euro	macro	purchases	OTHER SPECIALISED TRANSPORT/SHIPPING SERVICES	0.69			0.56					FC15
	Transport / Hébergement	FD01	euro	SERVICES DE DEMENAGEMENT COURANTS	2019	0.0	0.0	0.0	0.0	0.41	0.328	kg eCO2/euro	macro	purchases	ROUTINE REMOVAL SERVICES	0.41			0.28					FD12
	Transport / Hébergement	FD02	euro	SERVICES DE DEMONTAGE ET DE DEMENAGEMENT D'INSTRUMENTS	2019	0.0	0.0	0.0	0.0	0.41	0.328	kg eCO2/euro	macro	purchases	INSTRUMENT DISMANTLING AND REMOVAL SERVICES	0.41			0.28					FD12
	Transport / Hébergement	FD03	euro	OPERATIONS DE MANUTENTION MECANIQUE DE MATERIEL	2019	0.0	0.0	0.0	0.0	0.41	0.328	kg eCO2/euro	macro	purchases	MECHANICAL MATERIAL HANDLING OPERATIONS	0.41			0.28					FD12
	Transport / Hébergement	FD04	euro	SERVICES DE LOCATION DE VEHICULES POUR TRANSPORT DE MARCHANDISES	2019	0.0	0.0	0.0	0.0	0.52	0.416	kg eCO2/euro	macro	purchases	FREIGHT VEHICLE RENTAL SERVICES	0.52			0.15					FD04
	Transport / Hébergement	FD11	euro	SERVICES DE GARDE-MEUBLES	2019	0.0	0.0	0.0	0.0	0.41	0.328	kg eCO2/euro	macro	purchases	FURNITURE STORAGE SERVICES	0.41			0.28					FD12
	Transport / Hébergement	FD12	euro	SERVICES D'ENTREPOT GARDIENNAGE DE MATERIEL	2019	0.0	0.0	0.0	0.0	0.41	0.328	kg eCO2/euro	macro	purchases	WAREHOUSE SERVICES EQUIPMENT STORAGE	0.41			0.28					FD12
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA01	euro	ACETYLENE DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.67	0.536	kg eCO2/euro	micro	purchases	INDUSTRIAL QUALITY ACETYLENE IN CYLINDERS	2.1		0.67	0.53	mGA01	acetylen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA02	euro	AIR SYNTHETIQUE DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	micro	purchases	INDUSTRIAL GRADE SYNTHETIC AIR IN CYLINDERS	2.1		0.22	0.17	mGA02	nitrogen + oxygen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA03	euro	ARGON DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.39	0.3120000000000001	kg eCO2/euro	micro	purchases	INDUSTRIAL GRADE ARGON IN CYLINDERS	2.1		0.39	0.31	mGA03	argon (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA04	euro	AZOTE GAZEUX DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.17	0.136	kg eCO2/euro	micro	purchases	INDUSTRIAL GRADE NITROGEN GAS IN CYLINDERS	2.1		0.17	0.14	mGA04	nitrogen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA05	euro	DIOXYDE DE CARBONE DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.47	0.376	kg eCO2/euro	micro	purchases	INDUSTRIAL GRADE CARBON DIOXIDE IN CYLINDERS	2.1		0.47	0.38	mGA05	carbon dioxyde (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA06	euro	HELIUM GAZEUX DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	micro	purchases	HELIUM GAS, INDUSTRIAL QUALITY IN CYLINDERS	2.1		0.07	0.06	mGA06	helium (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA07	euro	HYDROGENE DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.45	0.36	kg eCO2/euro	micro	purchases	INDUSTRIAL GRADE HYDROGEN IN CYLINDERS	2.1		0.45	0.36	mGA07	hydrogen (ACV			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA08	euro	OXYGENE DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.32	0.256	kg eCO2/euro	micro	purchases	INDUSTRIAL GRADE OXYGEN IN CYLINDERS	2.1		0.32	0.26	mGA08	oxygen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA09	euro	AUTRES GAZ SIMPLES OU EN MELANGE DE QUALITE INDUSTRIELLE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.35	0.28	kg eCO2/euro	micro	purchases	OTHER SINGLE OR MIXED INDUSTRIAL GASES IN CYLINDERS	2.1		0.35	0.28	mGA09	average all gases			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA11	euro	ARGON DE TRES HAUTE PURETE (SUPERIEURE A 5.0) EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.31	0.248	kg eCO2/euro	micro	purchases	ULTRA HIGH PURITY ARGON (ABOVE 5.0) IN CYLINDER	2.1		0.31	0.25	mGA11	high-purity argon (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA12	euro	AZOTE GAZEUX DE TRES HAUTE PURETE (SUPERIEURE A 5.0) EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.1	0.08000000000000002	kg eCO2/euro	micro	purchases	NITROGEN GAS OF VERY HIGH PURITY (ABOVE 5.0) IN CYLINDERS	2.1		0.1	0.08	mGA12	high-purity nitrogen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA13	euro	DIOXYDE DE CARBONE DE HAUTE PURETE (PURETE SUPERIEURE A D.0) EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	micro	purchases	CARBON DIOXIDE HIGH PURITY (GREATER THAN D.0) IN CYLINDERS	2.1		0.18	0.15	mGA13	high-purity carbon dioxyde (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA14	euro	GAZ RARES DE TRES HAUTE PURETE (NEON, XENON, KRYPTON,...) EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.08	0.064	kg eCO2/euro	micro	purchases	HIGH PURITY RARE GASES (NEON, XENON, KRYPTON,...) IN CYLINDERS	2.1		0.08	0.06	mGA14	high-purity xenon (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA15	euro	HELIUM GAZEUX DE HAUTE PURETE (PURETE SUPERIEURE A 5.0) EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.14	0.112	kg eCO2/euro	micro	purchases	HIGH PURITY HELIUM GAS (PURITY GREATER THAN 5.0) IN CYLINDERS	2.1		0.14	0.11	mGA15	high-purity helium (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA16	euro	GAZ FLUORES OU CHLORES DE TRES HAUTE PURETE (SUPERIEURE A D.0) EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	2.1	1.68	kg eCO2/euro	macro	purchases	VERY HIGH PURITY (ABOVE D.0) FLUORESCENT OR CHLORINE GASES IN CYLINDERS	2.1			0.6					GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA17	euro	HYDROGENE DE HAUTE PURETE (PURETE SUPERIEURE A 5.0) EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.12	0.096	kg eCO2/euro	micro	purchases	HIGH PURITY HYDROGEN (PURITY GREATER THAN 5.0) IN CYLINDERS	2.1		0.12	0.09	mGA17	high-purity hydrogen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA18	euro	OXYGENE DE HAUTE PURETE (PURETE SUPERIEURE A 4.5) EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.11	0.08800000000000001	kg eCO2/euro	micro	purchases	HIGH PURITY OXYGEN (PURITY GREATER THAN 4.5) IN CYLINDERS	2.1		0.11	0.09	mGA18	high-purity oxygen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA19	euro	AUTRES GAZ NON MELANGES HAUTE PURETE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.15	0.12	kg eCO2/euro	micro	purchases	OTHER UNMIXED HIGH PURITY GASES IN CYLINDERS	2.1		0.15	0.12	mGA19	average all pure gases			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA21	euro	MELANGES DE GAZ SCIENTIFIQUES DE HAUTE PURETE EN BOUTEILLE	2019	0.0	0.0	0.0	0.0	0.15	0.12	kg eCO2/euro	micro	purchases	HIGH PURITY SCIENTIFIC GAS MIXTURES IN CYLINDERS	2.1		0.15	0.12	mGA19	average all pure gases			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA31	euro	GAZ MEDICAUX	2019	0.0	0.0	0.0	0.0	2.1	1.68	kg eCO2/euro	macro	purchases	MEDICAL GASES	2.1			0.6					GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA41	euro	PRESTATIONS CONNEXES A L'ACHAT DE GAZ EN BOUTEILLES (LOCATION DE BOUTEILLES,_x001A_)	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	macro	purchases	SERVICES RELATED TO THE PURCHASE OF GASES IN CYLINDERS (CYLINDER HIRE, ETC.)	0.18			0.01					GA61
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA51	euro	AZOTE LIQUIDE EN VRAC ET DEWAR	2019	0.0	0.0	0.0	0.0	0.42	0.336	kg eCO2/euro	micro	purchases	LIQUID NITROGEN IN BULK AND DEWAR	2.1		0.42	0.33	mGA51	liquid nitrogen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA52	euro	HELIUM LIQUIDE EN VRAC ET DEWAR	2019	0.0	0.0	0.0	0.0	0.37	0.296	kg eCO2/euro	micro	purchases	BULK LIQUID HELIUM AND DEWAR	2.1		0.37	0.3	mGA52	liquid helium (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA53	euro	ARGON EN VRAC ET DEWAR	2019	0.0	0.0	0.0	0.0	0.42	0.336	kg eCO2/euro	micro	purchases	BULK ARGON AND DEWAR	2.1		0.42	0.33	mGA51	liquid nitrogen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA54	euro	OXYGENE EN VRAC ET DEWAR	2019	0.0	0.0	0.0	0.0	0.42	0.336	kg eCO2/euro	micro	purchases	BULK OXYGEN AND DEWAR	2.1		0.42	0.33	mGA51	liquid nitrogen (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA55	euro	GLACE CARBONIQUE (HORS TRANSPORT DE PRODUITS BIOLOGIQUES)	2019	0.0	0.0	0.0	0.0	0.96	0.768	kg eCO2/euro	micro	purchases	DRY ICE (EXCLUDING TRANSPORT OF BIOLOGICAL PRODUCTS)	2.1		0.96	0.77	mGA55	dry ice (ACV)			GA55
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	GA61	euro	PRESTATIONS CONNEXES A L'ACHAT DE GAZ LIQUIDES ET SOLIDES EN VRAC	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	macro	purchases	SERVICES RELATED TO THE PURCHASE OF LIQUID AND SOLID BULK GASES	0.18			0.01					GA61
	Matériel et instruments de laboratoire	GB01	euro	GENERATEURS DE GAZ (AIR, AZOTE, HYDROGENE, OXYGENE,_x001A_)	2019	0.0	0.0	0.0	0.0	0.4	0.3200000000000001	kg eCO2/euro	macro	purchases	GAS GENERATORS (AIR, NITROGEN, HYDROGEN, OXYGEN,...)	0.4			0.27					GB04
	Matériel et instruments de laboratoire	GB02	euro	MATERIEL DE TRAITEMENT ET PURIFICATION DES GAZ (COMPRESSEURS, SECHEURS,_x001A_)	2019	0.0	0.0	0.0	0.0	0.4	0.3200000000000001	kg eCO2/euro	macro	purchases	GAS TREATMENT AND PURIFICATION EQUIPMENT (COMPRESSORS, DRYERS,...)	0.4			0.27					GB04
	Matériel et instruments de laboratoire	GB03	euro	LIQUEFACTEURS ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.4	0.3200000000000001	kg eCO2/euro	macro	purchases	LIQUEFIERS AND ACCESSORIES	0.4			0.27					GB04
	Matériel et instruments de laboratoire	GB04	euro	MATERIEL DE PREPARATION DES GAZ (REALISATION DE MELANGES,_x001A_)	2019	0.0	0.0	0.0	0.0	0.4	0.3200000000000001	kg eCO2/euro	macro	purchases	GAS PREPARATION EQUIPMENT (MAKING MIXTURES,...)	0.4			0.27					GB04
	Matériel et instruments de laboratoire	GB11	euro	MATERIEL DE STOCKAGE DES GAZ ET PRODUITS CRYOGENIQUES	2019	0.0	0.0	0.0	0.0	0.56	0.4480000000000001	kg eCO2/euro	macro	purchases	EQUIPMENT FOR THE STORAGE OF GASES AND CRYOGENIC PRODUCTS	0.56			0.3					GB11
	Matériel et instruments de laboratoire	GB12	euro	MATERIEL DE DISTRIBUTION DES GAZ ET PRODUITS CRYOGENIQUES	2019	0.0	0.0	0.0	0.0	0.54	0.4320000000000001	kg eCO2/euro	macro	purchases	EQUIPMENT FOR THE DISTRIBUTION OF GASES AND CRYOGENIC PRODUCTS	0.54			0.14					GB11
	Matériel et instruments de laboratoire	GB13	euro	CRYOGENERATEURS ET CRYOSTATS (HORS MICROSCOPIE ET RMN)	2019	0.0	0.0	0.0	0.0	0.57	0.456	kg eCO2/euro	macro	purchases	CRYOGENERATORS AND CRYOSTATS (EXCLUDING MICROSCOPY AND RMN)	0.57			0.28					GB13
	Matériel et instruments de laboratoire	GB21	euro	INSTRUMENTS POUR L'ANALYSE DES GAZ (HORS RGA)	2019	0.0	0.0	0.0	0.0	0.28	0.224	kg eCO2/euro	macro	purchases	INSTRUMENTS FOR GAS ANALYSIS (EXCLUDING RGA)	0.28			0.17					PB13
	Réparations et maintenance	GC01	euro	REPARATION ET MAINTECE DES EQUIPEMENTS DE GENERATION ET TRAITEMENT DES GAZ	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	REPAIR AND MAINTENANCE OF GAS GENERATION AND TREATMENT EQUIPMENT	0.24			0.13					UB22
	Réparations et maintenance	GC02	euro	REPARATION ET MAINTECE DES EQUIPEMENTS DE STOCKAGE ET DISTRIBUTION DES GAZ	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	REPAIR AND MAINTENANCE OF GAS STORAGE AND DISTRIBUTION EQUIPMENT	0.24			0.13					UB22
	Réparations et maintenance	GC03	euro	REPARATION ET MAINTECE DES CRYOGENERATEURS ET CRYOSTATS	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	REPAIR AND MAINTENANCE OF CRYOGENERATORS AND CRYOSTATS	0.24			0.13					UB22
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	HA01	euro	EPI : GANTS A USAGE UNIQUE	2019	0.0	0.0	0.0	0.0	0.52	0.416	kg eCO2/euro	MeMi	purchases	PPE: DISPOSABLE GLOVES	0.52	0.74	0.3	0.42	mHA01	nitrile gloves (Nizan et al 2021)	MHA01	Ansell	HA05
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	HA02	euro	EPI : AUTRES EPI JETABLES (BLOUSES, SURCHAUSSES, CHARLOTTES, MASQUES_x001A_)	2019	0.0	0.0	0.0	0.0	0.74	0.592	kg eCO2/euro	meso	purchases	PPE: OTHER DISPOSABLE PPE (GOWNS, OVERSHOES, GOWNS, MASKS...)	0.52	0.74		0.59			MHA01	Ansell	HA05
	Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)	HA03	euro	EPI : BLOUSES ET AUTRES VETEMENTS DE LABORATOIRE REUTILISABLES	2019	0.0	0.0	0.0	0.0	1.1	0.8800000000000001	kg eCO2/euro	macro	purchases	PPE: GOWNS AND OTHER REUSABLE LABORATORY CLOTHING	1.1			0.9					HA07
	Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)	HA04	euro	EPI : VETEMENTS DE TRAVAIL ET DE PROTECTION COURANTS (HORS LABORATOIRE)	2019	0.0	0.0	0.0	0.0	0.74	0.592	kg eCO2/euro	meso	purchases	PPE: STANDARD WORK AND PROTECTIVE CLOTHING (NON-LABORATORY)	1.1	0.74		0.59			MHA01	Ansell	HA07
	Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)	HA05	euro	EPI : ACCESSOIRES (LUNETTES, CASQUES, ETC_x001A_)	2019	0.0	0.0	0.0	0.0	0.74	0.592	kg eCO2/euro	meso	purchases	PPE: ACCESSORIES (GOGGLES, HELMETS, ETC...)	0.52	0.74		0.59			MHA01	Ansell	HA05
	Matériel et instruments de laboratoire	HA06	euro	EQUIPEMENTS ET VETEMENTS DE PROTECTION ET SECURITE INDIVIDUELLE SPECIAUX	2019	0.0	0.0	0.0	0.0	0.74	0.592	kg eCO2/euro	meso	purchases	SPECIAL PERSONAL PROTECTIVE AND SAFETY EQUIPMENT AND CLOTHING	1.1	0.74		0.59			MHA01	Ansell	HA07
	Matériel et instruments de laboratoire	HA07	euro	EQUIPEMENTS DE RADIOPROTECTION INDIVIDUELLE	2019	0.0	0.0	0.0	0.0	1.1	0.8800000000000001	kg eCO2/euro	macro	purchases	INDIVIDUAL RADIATION PROTECTION EQUIPMENT	1.1			0.9					HA07
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	HA11	euro	CONSOMMABLES POUR RECEPTION DES DECHETS (ABSORBANTS, RECIPIENTS,_x001A_)	2019	0.0	0.0	0.0	0.0	0.7	0.5599999999999999	kg eCO2/euro	macro	purchases	CONSUMABLES FOR WASTE RECEPTION (ABSORBENTS, CONTAINERS, ETC.)	0.7		0.95	0.39	mHA11	paper roll (Ecoinvent 3.8)			HA11
	Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)	HA12	euro	PETIT MATERIEL DE SECURITE COLLECTIVE (SIGNALETIQUE, DETECTEURS_x001A_)	2019	0.0	0.0	0.0	0.0	0.44	0.352	kg eCO2/euro	macro	purchases	SMALL COLLECTIVE SAFETY EQUIPMENT (SIGNS, DETECTORS, ETC.)	0.44			0.15					HA12
	Matériel et instruments de laboratoire	HA21	euro	ARMOIRES DE SECURITE ET RANGEMENTS	2019	0.0	0.0	0.0	0.0	0.75	0.6000000000000001	kg eCO2/euro	macro	purchases	SAFETY CABINETS AND STORAGE	0.75			0.24					HA22
	Matériel et instruments de laboratoire	HA22	euro	ENCEINTES DE CONFINEMENT DES SUBST. DANGEREUSES ET CONSOMM. ASSOCIES	2019	0.0	0.0	0.0	0.0	0.75	0.6000000000000001	kg eCO2/euro	macro	purchases	CONTAINMENT OF HAZARDOUS SUBSTANCES AND AND CONSUMABLES. ASSOCIATED	0.75			0.24					HA22
	Matériel et instruments de laboratoire	HA23	euro	POSTES DE SECURITE MICROBIOLOGIQUES (PSM) - HOTTES ET CONSOMMABLES ASSOCIES	2019	0.0	0.0	0.0	0.0	0.35	0.28	kg eCO2/euro	macro	purchases	MICROBIOLOGICAL SAFETY CABINETS (PSM) - HOODS AND ASSOCIATED CONSUMABLES	0.35			0.13					KC51
	Matériel et instruments de laboratoire	HA24	euro	SECURITE AU TRAVAIL : AUTRES EQUIPEMENTS SPECIAUX ET CONSOMMABLES ASSOCIES	2019	0.0	0.0	0.0	0.0	0.35	0.28	kg eCO2/euro	macro	purchases	SAFETY AT WORK: OTHER SPECIAL EQUIPMENT AND ASSOCIATED CONSUMABLES	0.35			0.13					KC51
	Réparations et maintenance	HB01	euro	SECURITE AU TRAVAIL : REPARATION, MAINTECE ET VERIFICATION DES HOTTES ET PSM	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	SAFETY AT WORK: REPAIR, MAINTENANCE AND CHECKING OF FUME HOODS AND PSM	0.24			0.13					UB22
	Réparations et maintenance	HB02	euro	SECURITE AU TRAVAIL : MAINTECE ET VERIF. DES AUTRES EQUIP. DE PROTECTION	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	SAFETY AT WORK: MAINTENANCE AND CHECKING OF OTHER EQUIPMENT	0.24			0.13					UB22
	Services	HC01	euro	SERVICES DE LOCATION ET ENTRETIEN DES BLOUSES DE LABORATOIRE	2019	0.0	0.0	0.0	0.0	0.11	0.08800000000000001	kg eCO2/euro	macro	purchases	RENTAL AND MAINTENANCE SERVICES OF LABORATORY COATS	0.11			0.05					HC02
	Services	HC02	euro	SERVICES DE LOCATION ET ENTRETIEN AUTRES VETEMENTS DE PROTECTION INDIVIDUELLE	2019	0.0	0.0	0.0	0.0	0.11	0.08800000000000001	kg eCO2/euro	macro	purchases	RENTAL AND MAINTENANCE SERVICES OF OTHER PERSONAL PROTECTIVE CLOTHING	0.11			0.05					HC02
	Informatique-audiovisuel	IA01	euro	MICRO-ORDINATEURS ET STATIONS DE TRAVAIL FIXES	2019	0.0	0.0	0.0	0.0	0.43	0.344	kg eCO2/euro	macro	devices	MICROCOMPUTERS AND FIXED WORKSTATIONS	0.43			0.1					IA34
	Informatique-audiovisuel	IA11	euro	ORDINATEURS PORTABLES	2019	0.0	0.0	0.0	0.0	0.43	0.344	kg eCO2/euro	macro	devices	PORTABLE COMPUTERS	0.43			0.1					IA34
	Informatique-audiovisuel	IA12	euro	AUTRES APPAREILS MOBILES (TABLETTES ET ORDINATEURS ULTRAPORTABLES)	2019	0.0	0.0	0.0	0.0	0.43	0.344	kg eCO2/euro	macro	devices	OTHER MOBILE DEVICES (TABLETS AND ULTRAPORTABLE COMPUTERS)	0.43			0.1					IA34
	Informatique-audiovisuel	IA21	euro	IMPRIMANTES	2019	0.0	0.0	0.0	0.0	0.43	0.344	kg eCO2/euro	macro	devices	PRINTERS	0.43			0.1					IA34
	Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)	IA22	euro	CONSOMMABLES POUR IMPRIMANTES	2019	0.0	0.0	0.0	0.0	0.74	0.592	kg eCO2/euro	macro	purchases	PRINTER CONSUMABLES	0.74			0.28					IA22
