category,subcategory,subsubcategory,unit,name,year,co2,ch4,n2o,other,total,uncertainty,ef.unit
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",CI04,euro,Documentation : autres services de gestion documentaire,2019,0.0,0.0,0.0,0,0.14,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",CI11,euro,Documentation : services d'archivage,2019,0.0,0.0,0.0,0,0.14,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",CI12,euro,Documentation : services de conseil et d'assistance en archivage traditionnel,2019,0.0,0.0,0.0,0,0.11,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",CI13,euro,Documentation : services de conseil et d'assistance en archivage electronique,2019,0.0,0.0,0.0,0,0.11,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",CI14,euro,Documentation : autres services d'archivage,2019,0.0,0.0,0.0,0,0.14,0.5,kg eCO2/euro
Achats,Transport / Hébergement,DA01,euro,Services de taxi ou de vtc,2019,0.0,0.0,0.0,0,0.5,0.1,kg eCO2/euro
Achats,Transport / Hébergement,DA02,euro,Location de vehicules routiers sans chauffeur (courte duree),2019,0.0,0.0,0.0,0,0.28,0.9,kg eCO2/euro
Achats,Transport / Hébergement,DA11,euro,Services de transport ferroviaire de personnes,2019,0.0,0.0,0.0,0,0.73,0.2,kg eCO2/euro
Achats,Transport / Hébergement,DA12,euro,Services de transport aerien de personnes,2019,0.0,0.0,0.0,0,1.2,0.1,kg eCO2/euro
Achats,Transport / Hébergement,DA13,euro,"Services de transport maritime, fluvial et cotier de personnes",2019,0.0,0.0,0.0,0,0.9,0.4,kg eCO2/euro
Achats,Transport / Hébergement,DA14,euro,Services de transport collectif routier et urbain de personnes,2019,0.0,0.0,0.0,0,0.5,0.1,kg eCO2/euro
Achats,Transport / Hébergement,DA15,euro,Serv.transp. specialises de personnes en situation handicap,2019,0.0,0.0,0.0,0,0.5,0.1,kg eCO2/euro
Achats,Transport / Hébergement,DA16,euro,"Billets de telepheriques, remontees mecaniques ou funiculaires",2019,0.0,0.0,0.0,0,0.4,0.4,kg eCO2/euro
Achats,Transport / Hébergement,DA17,euro,Peages autoroute et droits de stationnement,2019,0.0,0.0,0.0,0,0.13,0.4,kg eCO2/euro
Achats,Transport / Hébergement,DA18,euro,Prestations de transports sanitaires ,2019,0.0,0.0,0.0,0,0.29,0.8,kg eCO2/euro
Achats,Transport / Hébergement,DA19,euro,Prestations de transports funeraires,2019,0.0,0.0,0.0,0,0.31,0.9,kg eCO2/euro
Achats,Transport / Hébergement,DB11,euro,Hebergement en hôtel (hors evenementiel),2019,0.0,0.0,0.0,0,0.29,0.2,kg eCO2/euro
Achats,Transport / Hébergement,DB12,euro,"Hebergement en pension, demi-pension, refuge, camping... (hors evenementiel)",2019,0.0,0.0,0.0,0,0.34,0.4,kg eCO2/euro
Achats,Transport / Hébergement,DC01,euro,Services de reservations par agences de voyage ou centrales de reservation,2019,0.0,0.0,0.0,0,0.16,0.3,kg eCO2/euro
Achats,Transport / Hébergement,DC11,euro,Services de gestion des visas et des formalites administratives,2019,0.0,0.0,0.0,0,0.12,0.3,kg eCO2/euro
Achats,Transport / Hébergement,DC12,euro,Voyages d etudes,2019,0.0,0.0,0.0,0,0.16,0.3,kg eCO2/euro
Achats,Services,EA01,euro,Assurances du parc vehicules routier,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA02,euro,Assurances de la flotte aerienne,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA03,euro,"Assurances des vehicules maritimes, fluviaux et lacustres",2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA11,euro,Assurances de biens immobiliers,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA12,euro,Assurances d'equipements scientifiques,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA13,euro,Assurances des marchandises transportees,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA14,euro,Assurances des animaux,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA21,euro,Assurance responsabilite civile,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA22,euro,Assurances rapatriement des agents en mission,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA23,euro,Assurances couverture sante / mutuelle,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA24,euro,Autres assurances,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EA31,euro,Services de conseil et audit en assurance,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EB01,euro,Etudes de marches dans le domaine de la valorisation de la recherche,2019,0.0,0.0,0.0,0,0.09,0.2,kg eCO2/euro
Achats,Services,EB02,euro,Assistance a maitrise d'ouvrage (hors batiments et si - telecom),2019,0.0,0.0,0.0,0,0.11,0.5,kg eCO2/euro
Achats,Services,EB03,euro,Conseil en securite (hors chantier) et protection des biens et des personnes,2019,0.0,0.0,0.0,0,0.09,0.2,kg eCO2/euro
Achats,Services,EB04,euro,Autres missions d'etudes et de conseil (hors bâtiment et informatique),2019,0.0,0.0,0.0,0,0.09,0.2,kg eCO2/euro
Achats,Services,EB11,euro,Audit organisationnel,2019,0.0,0.0,0.0,0,0.09,0.3,kg eCO2/euro
Achats,Services,EB12,euro,Audit ficier,2019,0.0,0.0,0.0,0,0.09,0.3,kg eCO2/euro
Achats,Services,EB13,euro,Certification legale des comptes,2019,0.0,0.0,0.0,0,0.09,0.3,kg eCO2/euro
Achats,Services,EB14,euro,"Audit energertique (environnemental, bilan carbone, ...)",2019,0.0,0.0,0.0,0,0.09,0.3,kg eCO2/euro
Achats,Services,EB15,euro,Audit hygiene et securite,2019,0.0,0.0,0.0,0,0.09,0.3,kg eCO2/euro
Achats,Services,EB16,euro,Autres services d'audit et d'accreditation,2019,0.0,0.0,0.0,0,0.09,0.3,kg eCO2/euro
Achats,Services,EB21,euro,Enquetes,2019,0.0,0.0,0.0,0,0.15,0.4,kg eCO2/euro
Achats,Services,EB22,euro,Sondages,2019,0.0,0.0,0.0,0,0.15,0.4,kg eCO2/euro
Achats,Services,EB23,euro,Prestation de service de votes (urne ou electronique),2019,0.0,0.0,0.0,0,0.15,0.4,kg eCO2/euro
Achats,Services,EB31,euro,Services bancaires,2019,0.0,0.0,0.0,0,0.08,0.3,kg eCO2/euro
Achats,Services,EB32,euro,Intermediation ficiere et activites de conseil,2019,0.0,0.0,0.0,0,0.08,0.3,kg eCO2/euro
Achats,Services,EB33,euro,Autres services ficiers et comptables,2019,0.0,0.0,0.0,0,0.08,0.3,kg eCO2/euro
Achats,Services,EB41,euro,Services d'administration d'immeubles et frais d'agences immobilieres,2019,0.0,0.0,0.0,0,0.26,0.7,kg eCO2/euro
Achats,Services,EB51,euro,Services de traduction,2019,0.0,0.0,0.0,0,0.11,0.5,kg eCO2/euro
Achats,Services,EB52,euro,Services d'interpretariat,2019,0.0,0.0,0.0,0,0.11,0.5,kg eCO2/euro
Achats,Services,EB53,euro,Services de transcription,2019,0.0,0.0,0.0,0,0.11,0.5,kg eCO2/euro
Achats,Services,EB54,euro,Services de sonorisation,2019,0.0,0.0,0.0,0,0.11,0.5,kg eCO2/euro
Achats,Services,EB55,euro,Services de sous-titrage,2019,0.0,0.0,0.0,0,0.11,0.5,kg eCO2/euro
Achats,Services,EB56,euro,Services de revision de textes,2019,0.0,0.0,0.0,0,0.11,0.5,kg eCO2/euro
Achats,Services,EB61,euro,Services de conseils juridiques,2019,0.0,0.0,0.0,0,0.08,0.3,kg eCO2/euro
Achats,Services,EB62,euro,Services d'etablissement d'actes authentiques et des auxiliaires de justice,2019,0.0,0.0,0.0,0,0.09,0.6,kg eCO2/euro
Achats,Services,EB63,euro,Services de representation juridique,2019,0.0,0.0,0.0,0,0.09,0.6,kg eCO2/euro
Achats,Services,EC01,euro,Formations d'accompagnement techniques et metiers scientifiques,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC02,euro,Formations d'accompagnement en langues,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC03,euro,Formations d'accompagnement en bureautique,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC04,euro,Formations d'accompagnement en prevention et securite,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC05,euro,"Formations d'accompagnement en methodes de travail (management, savoir etre, ...)",2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC06,euro,Formations d'accompagnement des fonctions support et soutien,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC07,euro,Autres formations d'accompagnement,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC08,euro,Tests professionnels,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC11,euro,"Formations d'apprentissage de la conduite (automobile, bateau, avion, ...)",2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC12,euro,Preparations aux concours,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC13,euro,Preparations aux examens professionnels,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC14,euro,Formations d'insertion professionnelle,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC15,euro,Autres formations preparatoires,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EC21,euro,"Bilans de competences, vae, qualification, insertion professionnelle",2019,0.0,0.0,0.0,0,0.07,0.6,kg eCO2/euro
Achats,Services,EC22,euro,Audits d'unites ou de services,2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EC23,euro,"Assistance, conseil et services en recrutement",2019,0.0,0.0,0.0,0,0.07,0.5,kg eCO2/euro
Achats,Services,EC24,euro,"Psychologues, graphologues",2019,0.0,0.0,0.0,0,0.07,0.6,kg eCO2/euro
Achats,Services,EC25,euro,Organisation de concours,2019,0.0,0.0,0.0,0,0.09,0.8,kg eCO2/euro
Achats,Services,EC26,euro,Services d'agences interim,2019,0.0,0.0,0.0,0,0.09,0.8,kg eCO2/euro
Achats,Services,EC27,euro,Autres services de gestion des ressources humaines,2019,0.0,0.0,0.0,0,0.09,0.8,kg eCO2/euro
Achats,Services,EC31,euro,Services sociaux de conseil en economie sociale et familiale ,2019,0.0,0.0,0.0,0,0.23,0.5,kg eCO2/euro
Achats,Services,EC32,euro,Services sociaux d'hebergement,2019,0.0,0.0,0.0,0,0.3,0.2,kg eCO2/euro
Achats,Services,EC33,euro,Services sociaux de reinsertion,2019,0.0,0.0,0.0,0,0.23,0.5,kg eCO2/euro
Achats,Services,EC34,euro,Services sociaux de soin et d'aide a domicile,2019,0.0,0.0,0.0,0,0.23,0.5,kg eCO2/euro
Achats,Services,EC35,euro,Services sociaux : assistantes sociales inter-entreprises,2019,0.0,0.0,0.0,0,0.23,0.5,kg eCO2/euro
Achats,Services,EC36,euro,Autres services sociaux,2019,0.0,0.0,0.0,0,0.23,0.5,kg eCO2/euro
Achats,Services,EC41,euro,Medecine de prevention : prestataires medicaux,2019,0.0,0.0,0.0,0,0.13,0.3,kg eCO2/euro
Achats,Services,EC42,euro,Medecine de prevention : fournitures medicales et de soin,2019,0.0,0.0,0.0,0,0.13,0.3,kg eCO2/euro
Achats,Services,ED01,euro,Services de depot de brevet d'invention et de logiciels app,2019,0.0,0.0,0.0,0,0.1,0.6,kg eCO2/euro
Achats,Services,ED02,euro,"Services de propriete intellectuelle : brevet d'invention, gestion des annuites",2019,0.0,0.0,0.0,0,0.1,0.6,kg eCO2/euro
Achats,Services,ED11,euro,Autres services de propriete intellectuelle (hors brevets d'invention),2019,0.0,0.0,0.0,0,0.1,0.6,kg eCO2/euro
Achats,Services,EE01,euro,Services de formation en presentiel,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EE02,euro,Services de formation en ligne,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EE11,euro,Certification diplomation en presentiel,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EE12,euro,Certification diplomation en ligne,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Services,EE21,euro,Assistance a la conception de cours en ligne ,2019,0.0,0.0,0.0,0,0.14,0.2,kg eCO2/euro
Achats,Transport / Hébergement,FA01,euro,Fournitures d'emballage et de transport de marchandises ordinaires,2019,0.0,0.0,0.0,0,0.71,0.2,kg eCO2/euro
Achats,Transport / Hébergement,FA02,euro,Fournitures d'emballage pour le transport de marchandises specifiques,2019,0.0,0.0,0.0,0,0.71,0.2,kg eCO2/euro
Achats,Transport / Hébergement,FA03,euro,Equipements pour le deplacement de marchandises et accessoires,2019,0.0,0.0,0.0,0,0.49,0.5,kg eCO2/euro
Achats,Transport / Hébergement,FA11,euro,Equipements de pesee du courrier et d'horodatage,2019,0.0,0.0,0.0,0,0.32,0.3,kg eCO2/euro
Achats,Transport / Hébergement,FB01,euro,Courrier : courriers et affranchissement ordinaire,2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,Transport / Hébergement,FB02,euro,Courrier : services de coursiers et courriers express,2019,0.0,0.0,0.0,0,0.27,0.9,kg eCO2/euro
Achats,Transport / Hébergement,FB11,euro,Services de distribution et routage,2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,Transport / Hébergement,FB12,euro,"Services de boites postales, de poste restante ou de reexpedition",2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,Transport / Hébergement,FC01,euro,Transports routiers et urbains de marchandises (en affretement),2019,0.0,0.0,0.0,0,0.87,0.7,kg eCO2/euro
Achats,Transport / Hébergement,FC02,euro,Transports aeriens de marchandises,2019,0.0,0.0,0.0,0,1.2,0.1,kg eCO2/euro
Achats,Transport / Hébergement,FC03,euro,Transports maritimes et fluviaux en conteneurs,2019,0.0,0.0,0.0,0,0.9,0.4,kg eCO2/euro
Achats,Transport / Hébergement,FC04,euro,Transports ferroviaires de marchandises,2019,0.0,0.0,0.0,0,0.73,0.2,kg eCO2/euro
Achats,Transport / Hébergement,FC05,euro,"Services des gares, aeroports, ports fluviaux et maritimes, ...",2019,0.0,0.0,0.0,0,0.18,0.1,kg eCO2/euro
Achats,Transport / Hébergement,FC06,euro,Transports administratifs de document,2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,Transport / Hébergement,FC11,euro,Transports specialises d'animaux de laboratoire,2019,0.0,0.0,0.0,0,0.69,0.8,kg eCO2/euro
Achats,Transport / Hébergement,FC12,euro,Transports specialises de produits biologiques un3373,2019,0.0,0.0,0.0,0,0.69,0.8,kg eCO2/euro
Achats,Transport / Hébergement,FC13,euro,Transports de marchandises dangereuses,2019,0.0,0.0,0.0,0,0.69,0.8,kg eCO2/euro
Achats,Transport / Hébergement,FC14,euro,Transports de produits infectieux (classe 6.2),2019,0.0,0.0,0.0,0,0.69,0.8,kg eCO2/euro
Achats,Transport / Hébergement,FC15,euro,Autres services de transport/expedition specialises,2019,0.0,0.0,0.0,0,0.69,0.8,kg eCO2/euro
Achats,Transport / Hébergement,FD01,euro,Services de demenagement courants,2019,0.0,0.0,0.0,0,0.41,0.7,kg eCO2/euro
Achats,Transport / Hébergement,FD02,euro,Services de demontage et de demenagement d'instruments,2019,0.0,0.0,0.0,0,0.41,0.7,kg eCO2/euro
Achats,Transport / Hébergement,FD03,euro,Operations de manutention mecanique de materiel,2019,0.0,0.0,0.0,0,0.41,0.7,kg eCO2/euro
Achats,Transport / Hébergement,FD04,euro,Services de location de vehicules pour transport de marchandises,2019,0.0,0.0,0.0,0,0.52,0.3,kg eCO2/euro
Achats,Transport / Hébergement,FD11,euro,Services de garde-meubles,2019,0.0,0.0,0.0,0,0.41,0.7,kg eCO2/euro
Achats,Transport / Hébergement,FD12,euro,Services d'entrepot gardiennage de materiel,2019,0.0,0.0,0.0,0,0.41,0.7,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA01,euro,Acetylene de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA02,euro,Air synthetique de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA03,euro,Argon de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA04,euro,Azote gazeux de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA05,euro,Dioxyde de carbone de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA06,euro,Helium gazeux de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA07,euro,Hydrogene de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA08,euro,Oxygene de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA09,euro,Autres gaz simples ou en melange de qualite industrielle en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA11,euro,Argon de tres haute purete (superieure a 5.0) en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA12,euro,Azote gazeux de tres haute purete (superieure a 5.0) en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA13,euro,Dioxyde de carbone de haute purete (purete superieure a d.0) en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA14,euro,"Gaz rares de tres haute purete (neon, xenon, krypton,...) en bouteille",2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA15,euro,Helium gazeux de haute purete (purete superieure a 5.0) en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA16,euro,Gaz fluores ou chlores de tres haute purete (superieure a d.0) en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA17,euro,Hydrogene de haute purete (purete superieure a 5.0) en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA18,euro,Oxygene de haute purete (purete superieure a 4.5) en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA19,euro,Autres gaz non melanges haute purete en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA21,euro,Melanges de gaz scientifiques de haute purete en bouteille,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA31,euro,Gaz medicaux ,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA41,euro,"Prestations connexes a l'achat de gaz en bouteilles (location de bouteilles, ...)",2019,0.0,0.0,0.0,0,0.18,0.1,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA51,euro,Azote liquide en vrac et dewar,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA52,euro,Helium liquide en vrac et dewar,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA53,euro,Argon en vrac et dewar,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",GA54,euro,Oxygene en vrac et dewar,2019,0.0,0.0,0.0,0,2.1,0.3,kg eCO2/euro
